Seed,Nearest A1,Furthest A1,Average A1,Nearest A2,Furthest A2,Average A2,Nearest A3,Furthest A3,Average A3,Nearest B1,Furthest B1,Average B1,Nearest B2,Furthest B2,Average B2,Nearest B3,Furthest B3,Average B3,Nearest C1,Furthest C1,Average C1,Nearest C2,Furthest C2,Average C2,Nearest C3,Furthest C3,Average C3,Overall Nearest,Overall Furthest,Overall Average
1151861935,329.4593,14577.821,7198.251,1299.5979,20732.938,7743.771,1984.5232,41702.098,20873.707,1492.1919,22253.371,11289.873,1557.4833,45535.41,17612.676,2587.4912,49107.758,21614.596,795.426,15519.927,6953.104,334.128,28638.305,11467.597,2030.6786,49106.57,20562.004,1378.9976806640625,31908.244140625,13923.953125
1152887534,427.66837,13911.471,7481.9434,854.38324,18635.447,8402.115,1167.325,44442.383,17708.88,549.55743,18256.58,8555.062,1557.4833,38008.06,17793.22,1387.2133,76346.984,28458.66,654.4817,18140.7,9213.349,508.18198,19780.244,8046.9937,1123.5166,39738.73,18462.174,914.4234008789062,31917.84375,13791.3779296875
1153984395,1437.8693,16986.242,8075.1187,1186.4346,17877.818,7108.684,544.84625,38359.652,15961.415,959.705,25055.42,11056.556,3735.517,44567.777,17696.398,842.09644,59994.71,27798.24,859.8553,14867.322,7071.954,1182.2478,19366.418,9205.64,2821.3774,48877.137,19028.666,1507.7720947265625,31772.5,13666.9638671875
1158424258,330.55215,16373.049,7679.4175,943.2643,20114.088,9120.936,2282.402,32583.443,17944.447,827.5637,16627.238,7974.535,712.7649,41027.203,18130.95,2577.9634,50254.88,22948.379,856.1386,15237.327,6582.0347,1086.0594,41923.266,14566.89,2513.823,40336.793,20397.48,1347.8367919921875,30497.4765625,13927.2294921875
1160121203,330.55215,16003.677,6542.187,758.795,20562.91,8078.4575,1167.325,39090.67,18262.45,1788.8503,20791.795,10164.558,1269.4421,38735.52,18270.06,1990.9056,66143.49,26404.361,771.57196,13590.346,5812.7075,1353.4342,18687.758,9031.082,2805.7783,45217.62,22020.268,1359.6282958984375,30980.421875,13842.9033203125
1162702253,1020.9699,16876.611,7604.717,944.2869,19757.854,8902.05,1720.205,34783.39,14910.116,768.0246,21491.443,9514.467,1369.3704,44186.605,19297.242,1328.9396,58310.434,25315.258,736.7304,16037.827,6710.108,1307.921,34165.926,14175.852,2063.4492,41649.58,19165.744,1251.099609375,31917.740234375,13955.0615234375
1165496621,1003.83417,14273.632,7109.0547,1219.6975,18044.906,8500.234,544.84625,45864.445,17176.7,768.0246,23144.178,9571.762,2877.6057,48458.285,22754.295,1328.9396,48023.062,22309.729,1056.9489,15204.893,7338.5913,586.8859,24419.67,10014.966,986.3714,58220.42,20208.518,1152.5726318359375,32850.38671875,13887.09375
1166135657,693.6214,18819.26,6477.8433,1201.923,18098.664,8158.229,2697.321,38269.184,17436.828,339.97147,24128.91,11428.708,1590.8347,42764.664,19021.137,2587.4912,61728.227,26894.895,511.36172,15379.317,6994.019,1086.0594,33283.785,10953.974,1698.2302,42718.414,18082.574,1378.534912109375,32798.9375,13938.689453125
1167822753,992.94543,16876.611,7603.3755,649.6769,17862.535,8528.367,3275.7578,40820.13,20843.71,958.8557,21565.057,10466.913,4358.3833,41606.97,18589.29,1990.9056,57344.035,22174.068,971.1088,14684.27,7301.1206,1088.3287,29997.717,11051.964,1311.4471,47625.965,16346.567,1733.0455322265625,32042.587890625,13656.1533203125
1172362754,58.381393,16055.376,7506.5337,854.38324,20209.166,9050.173,2215.7761,38401.09,14264.906,802.9547,21240.773,9199.88,1700.62,38420.355,17667.844,2450.8687,54162.312,24084.205,781.307,16641.98,7475.063,832.5928,41520.63,15182.89,2514.726,45734.273,20555.541,1356.8455810546875,32487.328125,13887.4482421875
1177844363,58.381393,14921.595,7602.694,1186.4346,16681.773,8286.394,2827.0273,26237.027,13022.275,1138.8625,18103.615,9646.315,1590.8347,36793.016,17656.57,2587.4912,75371.06,28824.764,1056.9489,16903.13,7312.181,508.18198,39665.375,17476.402,986.3714,45264.742,15971.592,1326.7259521484375,32215.703125,13977.6875
1178394658,921.4891,16844.8,7305.393,696.6657,19707.936,9469.735,1523.7686,37778.36,15666.525,1150.2795,22778.021,11135.336,1017.9934,48106.004,18734.365,3343.878,55097.996,25007.412,986.7734,14940.1875,5824.0405,1260.1747,20765.277,9563.425,986.3714,58480.066,19770.39,1320.821533203125,32722.072265625,13608.513671875
1179338258,1021.60736,15715.131,7148.6523,649.6769,18802.312,8256.927,1523.7686,35680.723,16786.404,1526.8319,20436.39,9217.222,749.1073,42639.01,13852.3955,1243.4435,51735.883,27444.35,688.1423,17836.016,8055.4673,586.8859,34491.867,13523.001,1698.2302,49161.438,21503.764,1076.410400390625,31833.197265625,13976.46484375
1179583863,1021.60736,18819.26,7733.7417,342.22363,15417.523,7340.2285,2135.8586,38151.043,19603.627,552.7892,22568.342,9030.98,712.7649,45479.26,20118.174,2587.4912,47137.684,23293.938,1153.4568,14914.689,6968.513,671.2177,44926.707,13524.249,1333.807,33522.164,17346.973,1167.9129638671875,31215.185546875,13884.4912109375
1182005470,706.0527,13085.711,6332.8613,1921.3583,14859.851,6666.2227,2406.22,45603.516,21332.652,1400.5938,18446.342,9690.701,1269.4421,48403.906,16829.225,4209.255,76259.34,28172.477,986.7734,19627.518,7958.796,1851.9342,28953.287,10472.348,2839.5803,33698.44,16032.194,1954.578857421875,33215.32421875,13720.8310546875
1184465280,547.3311,15886.993,6762.7456,1186.4346,18802.312,8040.77,2867.562,37119.15,17270.33,2143.4993,20335.74,8836.972,712.7649,26189.357,15476.909,891.37085,62384.027,27077.395,706.2723,15567.02,7030.7344,1196.3754,34464.473,13546.331,2188.3027,45876.332,17893.871,1382.2125244140625,30736.15625,13548.451171875
1188808787,918.49664,16844.8,7896.608,1034.111,17017.754,8275.645,1576.9208,28030.934,12771.382,777.9946,19124.008,9452.333,4082.6318,41995.707,18950.996,842.09644,45744.754,25567.434,688.1423,14807.697,7158.2573,999.19763,31168.451,11417.56,2685.5198,55373.082,21801.623,1511.678955078125,30011.91015625,13699.0927734375
1191248750,427.66837,17994.572,8299.65,619.6495,20531.197,9220.219,1749.7263,35419.81,15214.375,827.5637,22503.828,9649.313,1216.9216,45454.78,17540.186,1328.9396,57584.01,26584.002,883.8408,14826.167,7159.787,1196.3754,41923.266,13265.876,2821.3774,43872.39,17401.799,1230.229248046875,33345.55859375,13815.0234375
1191952762,493.94028,16638.58,7313.0596,1380.636,20732.938,8415.833,3010.3342,37978.574,17437.121,1238.4691,19992.771,9632.885,3258.1018,43872.766,17991.498,2358.938,54129.45,24188.422,938.8652,16958.576,8194.829,1626.0859,44491.67,14049.751,986.3714,48718.676,16648.041,1699.0823974609375,33723.77734375,13763.4931640625
1192973753,1105.8313,17140.518,8225.708,1663.0681,20732.938,8928.4795,544.84625,41509.023,14577.468,1150.2795,21710.213,10901.515,1230.5092,33929.582,15114.134,1990.9056,54382.07,25439.33,1088.6099,17130.07,7542.05,1086.0594,37420.332,12024.192,4467.1553,45478.438,22013.553,1591.9183349609375,32159.2421875,13862.9365234375
1200262255,1270.3202,17380.713,7714.665,811.4981,12934.497,6566.568,1671.031,43111.03,17266.318,1173.2672,20957.219,10054.184,1269.4421,48458.285,20664.62,1243.4435,41852.754,19463.91,746.68866,14454.732,6614.6367,1571.3882,37993.5,14094.138,2063.4492,58480.066,23265.264,1313.3919677734375,32846.9765625,13967.14453125
1204275432,1003.83417,18819.26,7606.4087,1211.3318,13473.532,6652.516,1614.773,38927.54,14938.222,552.7892,22253.355,8254.506,3184.322,35761.36,15506.679,1465.3127,57963.992,29904.666,971.1088,15991.229,6557.799,564.9411,42706.96,17635.738,986.3714,57749.887,18601.494,1283.8648681640625,33738.56640625,13962.0029296875
1205583872,654.10675,18202.07,7248.5024,619.6495,18758.88,7882.9243,2559.1665,36578.605,17461.7,1138.8625,20987.8,9015.925,2146.3618,47654.914,21597.482,1844.9999,44811.676,21559.156,1165.9747,16121.205,7294.605,1196.3754,25672.82,10483.218,986.3714,59665.906,23019.818,1367.9853515625,32050.431640625,13951.4814453125
1209692409,563.0569,16064.599,8197.137,1094.3628,11588.643,5883.9756,2366.143,34295.332,15257.047,802.9547,25055.42,9749.279,1557.4833,30713.322,13396.412,842.09644,70324.7,29913.95,1481.9318,17393.756,7535.9214,1361.4005,36421.2,13954.663,1333.807,53292.133,21504.365,1267.0262451171875,32794.34375,13932.52734375
1212428234,1170.9868,14625.088,6742.6543,703.5761,19707.936,8263.955,544.84625,30878.06,13099.089,1321.5519,20083.03,10242.442,979.805,41520.355,19094.295,842.09644,55721.625,25594.543,728.594,17937.7,8062.429,564.9411,41007.09,14213.821,1450.505,33851.23,16876.39,922.9891967773438,30592.45703125,13576.6240234375
1212934927,1106.0723,15260.83,7125.331,1097.1079,16398.602,7238.3315,2867.562,38641.31,19057.795,255.08127,18514.023,8431.505,1241.7163,50810.703,20176.26,1304.2383,52560.4,25918.4,746.68866,16859.814,7526.896,1768.2924,42888.938,12962.911,2030.6786,34043.805,17645.768,1379.71533203125,31775.380859375,14009.244140625
1213827836,547.3311,14859.367,6922.6978,1299.5979,21288.025,8033.641,544.84625,41443.23,19312.621,1601.7953,20385.336,10150.309,712.7649,47778.836,20170.297,1328.9396,64463.113,22166.809,859.8553,15519.927,6568.435,2155.018,40298.926,11953.937,4220.0083,42473.89,20541.27,1474.4619140625,34278.9609375,13980.001953125
1215398217,335.45334,13716.575,6267.653,351.33493,15670.758,8653.559,2319.7395,43591.156,18518.182,958.8557,20930.5,10567.059,1700.62,41520.355,20046.957,1328.9396,49745.812,25824.436,1127.7146,16244.473,6578.8257,1518.995,34576.566,14137.154,986.3714,30615.527,15041.926,1180.8916015625,29623.525390625,13959.52734375
1216087798,697.2505,14313.635,6734.9575,451.2671,20224.059,9475.823,1272.7865,37793.848,19037.857,1225.2014,20898.865,10624.282,1230.5092,41531.36,17602.59,891.37085,56467.516,22379.562,654.4817,14759.734,6652.4937,722.4502,38978.36,11697.268,1311.4471,44399.312,21665.367,939.6405029296875,32151.853515625,13985.578125
1216275482,330.55215,13338.554,6570.924,649.6769,17032.184,7739.789,544.84625,36340.91,17268.082,499.2147,23426.777,10384.89,2625.6785,41606.97,20491.957,891.37085,52634.902,26161.629,736.7304,16678.762,6994.552,1095.7563,28090.035,10388.874,1311.4471,47907.01,19373.848,965.0303344726562,30784.01171875,13930.5048828125
1218237182,1106.0723,13682.249,6774.425,502.5049,20562.91,9968.585,1576.9208,24124.52,11975.328,445.51532,21581.06,10622.875,1269.4421,43227.113,20555.328,2587.4912,53166.99,24854.977,654.4817,18236.984,7436.1206,586.8859,35966.926,11706.659,2796.603,49247.39,21593.865,1280.657470703125,31088.4609375,13943.12890625
1219414839,1021.60736,13890.212,6147.768,1299.5979,19274.133,8135.734,1875.2468,41944.062,16209.8,1517.5774,23326.291,9771.42,2877.6057,42764.664,18406.422,2537.2622,59291.61,29543.62,321.70465,14666.16,6896.3945,1249.1888,25672.82,10664.493,1311.4471,38304.26,19393.18,1556.80419921875,31014.912109375,13907.6474609375
1221580499,1065.8203,16638.58,6657.855,557.71387,16547.633,7807.218,1671.031,40189.953,19496.117,1479.1425,21491.443,11107.841,2491.9119,43696.332,19218.146,1243.4435,55721.625,27902.197,892.31244,10844.485,4961.857,564.9411,17281.012,7303.8306,1123.5166,42532.523,20472.188,1232.2037353515625,29438.17578125,13880.8056640625
1222236490,1569.9692,15083.755,7455.4346,1271.7043,17311.6,8373.474,2080.4082,38921.56,16105.01,499.2147,23768.008,9081.368,2849.2476,48466.195,22486.143,2358.938,44780.164,20865.184,1127.7146,17608.49,7622.29,832.5928,34620.816,13055.431,2485.1135,52739.62,19974.455,1674.9892578125,32588.912109375,13890.9765625
1223427350,1262.5984,17140.518,7167.7275,502.5049,17311.6,7839.969,2080.4082,38869.414,21120.855,1017.8946,25055.42,10208.657,2218.794,46950.293,19348.385,2358.938,64163.777,22195.139,1056.9489,15791.877,6864.453,1576.5696,24923.945,10990.007,1311.4471,40573.938,16615.418,1487.3448486328125,32308.9765625,13594.5126953125
1224063332,1120.8092,15867.358,7082.1626,1582.7849,17959.52,7979.7754,2697.321,39727.676,18224.953,321.58444,21317.506,9130.46,2677.3027,39277.58,19168.793,1328.9396,73280.914,28784.607,512.4438,16037.827,5610.862,1413.2635,18425.562,7917.448,2030.6786,48768.39,20462.893,1520.5697021484375,32295.814453125,13817.9951171875
1224837544,836.9084,16664.832,8106.4624,696.6657,16860.139,7445.4727,2215.7761,37784.594,15677.174,761.35205,19784.031,8976.972,1269.4421,39679.91,20180.906,1844.9999,48315.16,24714.588,795.426,14511.378,6049.785,1022.094,45395.2,14064.895,1450.505,46227.6,18692.24,1210.3521728515625,31691.427734375,13767.6103515625
1230352937,329.4593,15678.369,7468.729,1033.3099,18324.586,8803.793,659.0697,40566.582,18048.791,1334.9386,17176.322,8765.589,2119.3523,51114.562,22423.521,3967.5981,70654.45,26508.797,1197.0852,18743.652,7114.067,832.5928,19117.625,8946.7,1097.6418,47156.273,16028.719,1396.7830810546875,33170.26953125,13789.8564453125
1230741005,1069.9609,13070.79,6892.2505,1211.3318,20179.242,8886.814,1167.325,43120.496,18422.404,339.97147,20083.03,9362.536,4466.421,44084.137,21549.23,1990.9056,47796.39,17384.607,859.8553,12499.517,5992.5605,775.8431,29553.021,13930.241,2398.4858,46802.797,22083.805,1586.677734375,30798.82421875,13833.828125
1231658122,1321.5327,15490.127,7555.672,1237.2297,13732.516,7382.3174,968.31696,31611.84,14927.914,1067.9817,19992.771,9375.64,1302.4413,41351.742,15815.556,2577.9634,68712.39,28012.059,1250.0521,17807.152,6706.5493,1249.1888,38463.44,12032.936,1333.807,48755.246,16666.49,1367.6126708984375,32879.69140625,13163.9033203125
1234142012,524.95953,15667.393,7507.6763,1368.2708,19906.377,9439.539,1274.1276,38831.62,18418.254,1886.5979,22497.621,11610.968,2146.3618,43280.344,19466.225,1304.2383,48321.902,21302.63,795.426,12361.164,5639.8965,334.128,26703.576,10997.94,2264.8074,53855.832,20616.312,1322.1019287109375,31269.537109375,13888.8271484375
1234689613,1186.5231,18819.26,7252.737,1279.9366,19973.623,9421.579,3180.096,46201.125,20428.975,552.7892,20471.36,8448.346,1017.9934,49013.707,20022.906,3441.1553,66289.97,27312.783,851.5642,15622.475,6924.4453,671.2177,26363.59,10341,1977.2585,33921.16,14222.3,1573.17041015625,32964.03125,13819.4521484375
1240124006,547.3311,13016.308,7288.8486,1316.034,20531.197,9671.676,1720.205,31370.277,15323.001,1528.2869,17231.158,8822.528,2588.0098,53158.277,20496.771,1844.9999,53166.99,27455.547,654.4817,14008.891,7677.7417,586.8859,18726.07,8252.522,1311.4471,56376.02,21024.9,1344.186767578125,30842.798828125,14001.50390625
1241690994,693.6214,14478.763,6689.124,2388.5115,17706.656,8894.005,1394.273,40655.844,16762.639,1239.4778,19304.416,9263.404,3347.9714,44902.07,21505.031,842.09644,55097.996,23029.992,1126.1388,21616.416,8130.41,1576.5696,33209.723,10880.683,3354.3145,47731.48,20598.682,1773.663818359375,32744.818359375,13972.6630859375
1248402540,1210.7253,17604.969,8963.287,1316.034,20536.166,10681.968,1614.773,39500.742,19673.137,547.1742,23722.297,11084.941,1017.9934,43696.332,17788.465,891.37085,40788.223,22151.86,1013.1553,15306.486,6792.837,1163.3073,38862.03,11909.192,1311.4471,32536.912,15088.634,1120.66455078125,30283.794921875,13792.7021484375
1249522496,1258.1964,16064.599,8917.01,557.71387,19310.277,8358.687,3139.0256,32121.658,15389.717,255.08127,18622.965,7872.9595,749.1073,37259.023,16187.248,1328.9396,79388.58,28873.422,859.8553,15606.281,6347.1973,586.8859,31646.545,11602.315,986.3714,46671.625,22234.84,1080.1307373046875,32965.7265625,13975.9326171875
1249787032,693.6214,15706.859,6945.578,1996.2811,20732.938,10102.435,1274.1276,39549.746,20264.645,499.2147,18177.422,8469.108,2119.3523,37078.223,16945.275,1878.3289,49028.492,17808.455,1634.117,17042.797,7854.1865,564.9411,44926.707,15762.919,3649.476,62062.465,21792.086,1589.9400634765625,33811.73828125,13993.8544921875
1252055951,58.381393,17383.79,6691.672,1219.6975,18191.963,8622.207,1576.9208,37837.246,18995.027,1239.4778,20207.662,9678.62,712.7649,55003.97,19903.855,3312.1038,52921.203,27045.389,511.36172,12941.835,5799.2915,726.72925,34669.176,12522.262,1977.2585,43875.164,16556.568,1259.41064453125,32559.111328125,13979.4326171875
1258055257,493.94028,13931.807,7002.2246,1896.513,17516.684,8064.172,659.0697,38856.75,16864.691,1740.1893,19661.879,9192.005,4647.6416,42950.434,20000.365,2358.938,51735.883,28274.562,1265.5569,16256.092,6594.086,586.8859,13756.793,6414.299,2513.823,54815.1,23663.795,1795.8397216796875,29942.380859375,14007.7998046875
1265570001,1677.0747,14310.668,6849.2964,497.27368,14859.851,7571.607,1274.1276,41619.56,16405.975,547.1742,23426.777,11444.817,2424.6982,35476.402,16283.934,2577.9634,89869.56,30365.059,654.4817,16222.09,7728.0947,1527.962,28766.633,9884.054,1123.5166,42106.418,18987.424,1367.141357421875,34073.10546875,13946.6953125
1267282918,1186.5231,14078.867,6337.0376,1237.2297,17577.28,8265.686,2447.7302,41986.86,17216.975,1257.326,20524.332,10594.494,1795.0695,43235.883,20007.6,891.37085,56677.945,26657.84,580.56116,17131.443,9199.083,1088.3287,32519.605,11819.929,1977.2585,34899.383,15271.638,1384.5997314453125,30959.06640625,13930.03125
1274556118,693.6214,17034.748,6948.283,849.7856,19906.377,9325.688,1394.273,38999.516,19900.717,1384.54,20253.107,9850.707,1557.4833,39111.094,16964.824,4456.1504,61387.75,25576.215,1088.6099,19627.518,7859.657,334.128,35749.094,12176.773,1123.5166,41746.098,17208.129,1431.3453369140625,32646.14453125,13978.9990234375
1282790622,1184.6261,16918.24,7548.2383,1816.0791,14649.593,7184.0483,1720.205,39106.86,15120.848,552.7892,20670.598,9054.401,1302.4413,43294.484,20780.281,1992.1698,56346.7,25493.197,512.4438,17223.771,8110.563,832.5928,25672.82,9953.019,1097.6418,50997.223,21011.73,1223.4432373046875,31653.365234375,13806.2587890625
1284967970,524.95953,13674.342,6521.878,849.7856,14436.553,7247.1484,1167.325,47260.816,19756.523,761.35205,20387.688,9068.928,2491.9119,41503.176,21138.479,842.09644,48800.434,23179.768,1088.6099,16311.344,7211.1323,1508.6176,31202.855,11246.849,2839.5803,52604.688,20076.596,1341.58203125,31797.98828125,13938.5888671875
1287027803,1321.5327,16638.58,7504.386,849.7856,20293.643,9114.391,1671.031,34783.39,16720.03,768.0246,21240.773,10725.32,3735.517,43948.293,21661.12,1844.9999,41644.594,19592.316,986.7734,15594.502,7286.3433,1159.2706,20774.834,9730.452,1333.807,46999.48,20585.809,1518.9713134765625,29102.009765625,13657.7958984375
1287156394,330.55215,11387.983,6329.1396,342.22363,20562.91,8265.23,1523.7686,27196.557,13221.075,917.72156,21215.025,10161.509,1230.5092,48033.38,18764.914,2587.4912,83325.99,32361.133,1396.6157,13510.534,6623.038,586.8859,17955.191,8037.8066,1333.807,46789.523,20576.574,1138.8416748046875,32219.677734375,13815.6025390625
1289897084,524.95953,12361.153,6169.327,1498.3743,14607.684,6460.8447,544.84625,46774.83,16820.055,552.7892,23738.834,11402.926,1075.137,31312.621,14675.766,2262.206,72857.94,29230.152,773.0369,15779.62,8098.4463,1260.1747,42606.77,13580.661,2560.8552,36475.867,16827.627,1228.0421142578125,32946.14453125,13696.2001953125
1290537555,1021.60736,18819.26,7636.856,619.6495,20114.088,8931.612,1688.0352,46436.875,22561.95,1304.9719,19690.232,9876.933,606.462,31123.658,14593.413,2358.938,57344.035,23511.416,1497.2384,14140.168,6628.431,564.9411,21409.822,8722.754,1698.2302,50635.51,22206.967,1262.2303466796875,31079.294921875,13852.2587890625
1291471745,894.1784,15886.993,7192.373,557.71387,21288.025,9106.279,2312.62,30978.031,14158.805,802.9547,22778.021,9940.187,1269.4421,44303.83,20633.326,2358.938,71830.695,24002.934,1410.9667,17579.795,8132.535,671.2177,35428.12,12486.165,2264.8074,43205.227,18058.078,1393.6488037109375,33697.63671875,13745.630859375
